"CurrentName","DNVoucher","Provenance","RowNum","YearPlanted","TreeNum","RowTree","FieldID"
"Eucalyptus myriadena","DN 321","Forrestania, WA",20,1993,4,"R020/T04","CCA0271"
"Eucalyptus myriadena","DN 321","Forrestania, WA",20,1993,5,"R020/T05","CCA0272"
"Eucalyptus myriadena","DN 321","Forrestania, WA",20,1993,6,"R020/T06","CCA0273"
"Eucalyptus quaerenda","DN 237","Chinocup Lake, WA",20,1993,7,"R020/T07","CCA0274"
"Eucalyptus quaerenda","DN 237","Chinocup Lake, WA",20,1993,8,"R020/T08","CCA0275"
"Eucalyptus quaerenda","DN 237","Chinocup Lake, WA",20,1993,9,"R020/T09","CCA0276"
"Eucalyptus quaerenda","DN 237","Chinocup Lake, WA",20,1993,10,"R020/T10","CCA0277"
"Eucalyptus kochii subsp. kochii","DN 288","Pithara, WA",20,1993,11,"R020/T11","CCA0278"
"Eucalyptus kochii subsp. kochii","DN 288","Pithara, WA",20,1993,13,"R020/T13","CCA0279"
"Eucalyptus kochii subsp. kochii","DN 288","Pithara, WA",20,1993,14,"R020/T14","CCA0280"
"Eucalyptus incerata","DN 327","Mt Day, WA",20,1993,16,"R020/T16","CCA0281"
"Eucalyptus incerata","DN 327","Mt Day, WA",20,1993,17,"R020/T17","CCA0282"
"Eucalyptus xanthonema subsp. apposita","DN 232","Stirling Range, WA",20,1993,25,"R020/T25","CCA0283"
"Eucalyptus xanthonema subsp. apposita","DN 232","Stirling Range, WA",20,1993,26,"R020/T26","CCA0284"
"Eucalyptus xanthonema subsp. apposita","DN 232","Stirling Range, WA",20,1993,28,"R020/T28","CCA0285"
"Eucalyptus olivina","DN 319","Forrestania, WA",20,1993,30,"R020/T30","CCA0286"
"Eucalyptus olivina","DN 319","Forrestania, WA",20,1993,31,"R020/T31","CCA0287"
"Eucalyptus olivina","DN 319","Forrestania, WA",20,1993,32,"R020/T32","CCA0288"
"Eucalyptus olivina","DN 319","Forrestania, WA",20,1993,33,"R020/T33","CCA0289"
"Eucalyptus olivina","DN 319","Forrestania, WA",20,1993,34,"R020/T34","CCA0290"
"Eucalyptus litorea","DN 199","Hopetoun, WA",21,1993,1,"R021/T01","CCA0291"
"Eucalyptus litorea","DN 199","Hopetoun, WA",21,1993,2,"R021/T02","CCA0292"
"Eucalyptus litorea","DN 199","Hopetoun, WA",21,1993,3,"R021/T03","CCA0293"
"Eucalyptus adesmophloia","DN 216","Beaufort Inlet, WA",21,1993,6,"R021/T06","CCA0294"
"Eucalyptus phaenophylla","DN 324","Mt Day, WA",21,1993,8,"R021/T08","CCA0295"
"Eucalyptus phaenophylla","DN 324","Mt Day, WA",21,1993,9,"R021/T09","CCA0296"
"Eucalyptus phaenophylla","DN 324","Mt Day, WA",21,1993,10,"R021/T10","CCA0297"
"Eucalyptus sporadica","DN 204","Needilup, WA",21,1993,11,"R021/T11","CCA0298"
"Eucalyptus sporadica","DN 204","Needilup, WA",21,1993,12,"R021/T12","CCA0299"
"Eucalyptus sporadica","DN 204","Needilup, WA",21,1993,13,"R021/T13","CCA0300"
"Eucalyptus sporadica","DN 204","Needilup, WA",21,1993,14,"R021/T14","CCA0301"
"Eucalyptus diptera","DN 146","Salmon Gums, WA",21,1993,19,"R021/T19","CCA0302"
"Eucalyptus diptera","DN 146","Salmon Gums, WA",21,1993,22,"R021/T22","CCA0303"
"Eucalyptus phaenophylla","DN 196","Ravensthorpe, WA",21,1993,23,"R021/T23","CCA0304"
"Eucalyptus phaenophylla","DN 196","Ravensthorpe, WA",21,1993,24,"R021/T24","CCA0305"
"Eucalyptus phaenophylla","DN 196","Ravensthorpe, WA",21,1993,25,"R021/T25","CCA0306"
"Eucalyptus phaenophylla","DN 196","Ravensthorpe, WA",21,1993,26,"R021/T26","CCA0307"
"Eucalyptus phaenophylla","DN 236","Lake Chinocup, WA",21,1993,31,"R021/T31","CCA0308"
"Eucalyptus phaenophylla","DN 236","Lake Chinocup, WA",21,1993,34,"R021/T34","CCA0309"
"Eucalyptus annulata","DN 206","Jerramungup, WA",21,1993,35,"R021/T35","CCA0310"
"Eucalyptus annulata","DN 206","Jerramungup, WA",21,1993,37,"R021/T37","CCA0311"
"Eucalyptus leptopoda subsp. arctata","DN 276","Mullewa, WA",22,1993,1,"R022/T01","CCA0312"
"Eucalyptus leptopoda subsp. arctata","DN 276","Mullewa, WA",22,1993,2,"R022/T02","CCA0313"
"Eucalyptus leptopoda subsp. arctata","DN 276","Mullewa, WA",22,1993,3,"R022/T03","CCA0314"
"Eucalyptus subangusta subsp. subangusta","DN 290","Pithera, WA",22,1993,4,"R022/T04","CCA0315"
"Eucalyptus subangusta subsp. subangusta","DN 290","Pithera, WA",22,1993,5,"R022/T05","CCA0316"
"Eucalyptus dissimulata","DN 205","Needilup, WA",22,1993,10,"R022/T10","CCA0317"
"Eucalyptus aequioperta x E. sheathiana","DN 307","Mt Walker, WA",22,1993,11,"R022/T11","CCA0318"
"Eucalyptus aequioperta x E. sheathiana","DN 307","Mt Walker, WA",22,1993,12,"R022/T12","CCA0319"
"Eucalyptus aequioperta x E. sheathiana","DN 307","Mt Walker, WA",22,1993,13,"R022/T13","CCA0320"
"Eucalyptus caesia subsp. caesia","DN 308","The Humps, WA",22,1993,15,"R022/T15","CCA0321"
"Eucalyptus caesia subsp. caesia","DN 308","The Humps, WA",22,1993,16,"R022/T16","CCA0322"
"Eucalyptus caesia subsp. caesia","DN 308","The Humps, WA",22,1993,17,"R022/T17","CCA0323"
"Eucalyptus caesia subsp. caesia","DN 308","The Humps, WA",22,1993,18,"R022/T18","CCA0324"
"Eucalyptus websteriana","DN 331","Red Hill, WA",22,1993,19,"R022/T19","CCA0325"
"Eucalyptus websteriana","DN 331","Red Hill, WA",22,1993,20,"R022/T20","CCA0326"
"Eucalyptus planipes","DN 131","Norseman, WA",22,1993,21,"R022/T21","CCA0327"
"Eucalyptus planipes","DN 131","Norseman, WA",22,1993,22,"R022/T22","CCA0328"
"Eucalyptus planipes","DN 131","Norseman, WA",22,1993,23,"R022/T23","CCA0329"
"Eucalyptus planipes","DN 131","Norseman, WA",22,1993,24,"R022/T24","CCA0330"
"Eucalyptus uncinata subsp. 'Esperance Plains'","DN 162","Scaddan, WA",22,1993,29,"R022/T29","CCA0331"
"Eucalyptus uncinata subsp. 'Esperance Plains'","DN 162","Scaddan, WA",22,1993,30,"R022/T30","CCA0332"
"Eucalyptus uncinata subsp. 'Esperance Plains'","DN 162","Scaddan, WA",22,1993,31,"R022/T31","CCA0333"
"Eucalyptus uncinata subsp. 'Esperance Plains'","DN 162","Scaddan, WA",22,1993,32,"R022/T32","CCA0334"
"Eucalyptus x balanopelex","DN 169","Condingup, WA",23,1993,5,"R023/T05","CCA0335"
"Eucalyptus subtilis","DN 140","Daniell, WA",23,1993,9,"R023/T09","CCA0336"
"Eucalyptus subtilis","DN 140","Daniell, WA",23,1993,10,"R023/T10","CCA0337"
"Eucalyptus subtilis","DN 140","Daniell, WA",23,1993,11,"R023/T11","CCA0338"
"Eucalyptus subtilis","DN 140","Daniell, WA",23,1993,12,"R023/T12","CCA0339"
"Eucalyptus cooperiana","DN 168","Condingup, WA",23,1993,17,"R023/T17","CCA0340"
"Eucalyptus cooperiana","DN 168","Condingup, WA",23,1993,18,"R023/T18","CCA0341"
"Eucalyptus subtilis","DN 187","Newdegate, WA",23,1993,24,"R023/T24","CCA0342"
"Eucalyptus subtilis","DN 187","Newdegate, WA",23,1993,25,"R023/T25","CCA0343"
"Eucalyptus subtilis","DN 187","Newdegate, WA",23,1993,26,"R023/T26","CCA0344"
"Eucalyptus subtilis","DN 187","Newdegate, WA",23,1993,27,"R023/T27","CCA0345"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",23,1993,30,"R023/T30","CCA0346"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",23,1993,31,"R023/T31","CCA0347"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",23,1993,32,"R023/T32","CCA0348"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",23,1993,33,"R023/T33","CCA0349"
"Eucalyptus cylindrocarpa","DN 121","Balladonia, WA",23,1993,34,"R023/T34","CCA0350"
"Eucalyptus cylindrocarpa","DN 121","Balladonia, WA",23,1993,37,"R023/T37","CCA0351"
"Eucalyptus rigens","DN 157","Truslove, WA",24,1993,1,"R024/T01","CCA0352"
"Eucalyptus rigens","DN 157","Truslove, WA",24,1993,2,"R024/T02","CCA0353"
"Eucalyptus rigens","DN 157","Truslove, WA",24,1993,3,"R024/T03","CCA0354"
"Eucalyptus rigens","DN 157","Truslove, WA",24,1993,4,"R024/T04","CCA0355"
"Eucalyptus cerasiformis","DN 329","Lake Johnston, WA",24,1993,5,"R024/T05","CCA0356"
"Eucalyptus cerasiformis","DN 329","Lake Johnston, WA",24,1993,6,"R024/T06","CCA0357"
"Eucalyptus cerasiformis","DN 329","Lake Johnston, WA",24,1993,7,"R024/T07","CCA0358"
"Eucalyptus cerasiformis","DN 329","Lake Johnston, WA",24,1993,8,"R024/T08","CCA0359"
"Eucalyptus exigua","DN 322","Forrestania, WA",24,1993,9,"R024/T09","CCA0360"
"Eucalyptus exigua","DN 322","Forrestania, WA",24,1993,11,"R024/T11","CCA0361"
"Eucalyptus exigua","DN 322","Forrestania, WA",24,1993,12,"R024/T12","CCA0362"
"Eucalyptus tephroclada","DN 314","Hyden, WA",24,1993,14,"R024/T14","CCA0363"
"Eucalyptus tephroclada","DN 314","Hyden, WA",24,1993,15,"R024/T15","CCA0364"
"Eucalyptus tephroclada","DN 314","Hyden, WA",24,1993,16,"R024/T16","CCA0365"
"Eucalyptus fraseri subsp. melanobasis","DN 128","Fraser Range, WA",24,1993,17,"R024/T17","CCA0366"
"Eucalyptus fraseri subsp. melanobasis","DN 128","Fraser Range, WA",24,1993,20,"R024/T20","CCA0367"
"Eucalyptus calcareana","DN 103","Nundroo, SA",24,1993,25,"R024/T25","CCA0368"
"Eucalyptus calcareana","DN 103","Nundroo, SA",24,1993,27,"R024/T27","CCA0369"
"Eucalyptus calcareana","DN 103","Nundroo, SA",24,1993,28,"R024/T28","CCA0370"
"Eucalyptus misella","DN 147","Lort River, WA",24,1993,29,"R024/T29","CCA0371"
"Eucalyptus misella","DN 147","Lort River, WA",24,1993,30,"R024/T30","CCA0372"
"Eucalyptus misella","DN 147","Lort River, WA",24,1993,31,"R024/T31","CCA0373"
"Eucalyptus misella","DN 147","Lort River, WA",24,1993,32,"R024/T32","CCA0374"
"Eucalyptus decipiens","DN 227","Takalerup, WA",24,1993,33,"R024/T33","CCA0375"
"Eucalyptus decipiens","DN 227","Takalerup, WA",24,1993,36,"R024/T36","CCA0376"
"Eucalyptus burracoppinensis","DN 306","Cramphorne, WA",24,1993,37,"R024/T37","CCA0377"
"Eucalyptus burracoppinensis","DN 306","Cramphorne, WA",24,1993,38,"R024/T38","CCA0378"
"Eucalyptus zopherophloia","DN 267","Cliff Head, WA",25,1993,2,"R025/T02","CCA0379"
"Eucalyptus zopherophloia","DN 267","Cliff Head, WA",25,1993,3,"R025/T03","CCA0380"
"Eucalyptus zopherophloia","DN 267","Cliff Head, WA",25,1993,4,"R025/T04","CCA0381"
"Eucalyptus zopherophloia","DN 267","Cliff Head, WA",25,1993,5,"R025/T05","CCA0382"
"Eucalyptus georgei subsp. fulgida","DN 323","Lake Cronin, WA",25,1993,6,"R025/T06","CCA0383"
"Eucalyptus georgei subsp. fulgida","DN 323","Lake Cronin, WA",25,1993,7,"R025/T07","CCA0384"
"Eucalyptus georgei subsp. fulgida","DN 323","Lake Cronin, WA",25,1993,9,"R025/T09","CCA0385"
"Eucalyptus stowardii","DN 281","Latham, WA",25,1993,10,"R025/T10","CCA0386"
"Eucalyptus stowardii","DN 281","Latham, WA",25,1993,11,"R025/T11","CCA0387"
"Eucalyptus stowardii","DN 281","Latham, WA",25,1993,12,"R025/T12","CCA0388"
"Eucalyptus stowardii","DN 281","Latham, WA",25,1993,13,"R025/T13","CCA0389"
"Eucalyptus recta","DN 294","Cadoux, WA",25,1993,14,"R025/T14","CCA0390"
"Eucalyptus recta","DN 294","Cadoux, WA",25,1993,15,"R025/T15","CCA0391"
"Eucalyptus recta","DN 294","Cadoux, WA",25,1993,17,"R025/T17","CCA0392"
"Eucalyptus blaxellii","DN 272","Moresby Range, WA",25,1993,18,"R025/T18","CCA0393"
"Eucalyptus blaxellii","DN 272","Moresby Range, WA",25,1993,19,"R025/T19","CCA0394"
"Eucalyptus blaxellii","DN 272","Moresby Range, WA",25,1993,20,"R025/T20","CCA0395"
"Eucalyptus blaxellii","DN 272","Moresby Range, WA",25,1993,21,"R025/T21","CCA0396"
"Eucalyptus hebetifolia","DN 240","Harrismith, WA",25,1993,22,"R025/T22","CCA0397"
"Eucalyptus hebetifolia","DN 240","Harrismith, WA",25,1993,25,"R025/T25","CCA0398"
"Eucalyptus macrandra","DN 312","Harris Nature Res., WA",25,1993,26,"R025/T26","CCA0399"
"Eucalyptus macrandra","DN 312","Harris Nature Res., WA",25,1993,29,"R025/T29","CCA0400"
"Eucalyptus sheathiana","DN 302","Mukinbudin, WA",25,1993,30,"R025/T30","CCA0401"
"Eucalyptus sheathiana","DN 302","Mukinbudin, WA",25,1993,31,"R025/T31","CCA0402"
"Eucalyptus sheathiana","DN 302","Mukinbudin, WA",25,1993,32,"R025/T32","CCA0403"
"Eucalyptus sheathiana","DN 302","Mukinbudin, WA",25,1993,33,"R025/T33","CCA0404"
"Eucalyptus eudesmioides","DN 279","Bunjil, WA",25,1993,34,"R025/T34","CCA0405"
"Eucalyptus eudesmioides","DN 279","Bunjil, WA",25,1993,36,"R025/T36","CCA0406"
"Eucalyptus eudesmioides","DN 279","Bunjil, WA",25,1993,37,"R025/T37","CCA0407"
"Eucalyptus diminuta","DN 271","Geraldton, WA",25,1993,39,"R025/T39","CCA0408"
"Eucalyptus gardneri subsp. gardneri","DN 295","Cadoux, WA",26,1993,2,"R026/T02","CCA0409"
"Eucalyptus gardneri subsp. gardneri","DN 295","Cadoux, WA",26,1993,3,"R026/T03","CCA0410"
"Eucalyptus gardneri subsp. gardneri","DN 295","Cadoux, WA",26,1993,4,"R026/T04","CCA0411"
"Eucalyptus armillata","DN 287","Dalwallinu, WA",26,1993,5,"R026/T05","CCA0412"
"Eucalyptus armillata","DN 287","Dalwallinu, WA",26,1993,7,"R026/T07","CCA0413"
"Eucalyptus arachnaea subsp. arachnaea","DN 296","Cadoux, WA",26,1993,11,"R026/T11","CCA0414"
"Eucalyptus arachnaea subsp. arachnaea","DN 296","Cadoux, WA",26,1993,13,"R026/T13","CCA0415"
"Eucalyptus arachnaea subsp. arachnaea","DN 296","Cadoux, WA",26,1993,14,"R026/T14","CCA0416"
"Eucalyptus diminuta","DN 271","Geraldton, WA",26,1993,15,"R026/T15","CCA0417"
"Eucalyptus diminuta","DN 271","Geraldton, WA",26,1993,17,"R026/T17","CCA0418"
"Eucalyptus diminuta","DN 271","Geraldton, WA",26,1993,18,"R026/T18","CCA0419"
"Eucalyptus kondininensis","DN 242","Kondinin, WA",26,1993,24,"R026/T24","CCA0420"
"Eucalyptus loxophleba subsp. loxophleba","DN 239","Tarin Rock, WA",26,1993,34,"R026/T34","CCA0421"
"Eucalyptus loxophleba subsp. loxophleba","DN 239","Tarin Rock, WA",26,1993,35,"R026/T35","CCA0422"
"Eucalyptus loxophleba subsp. loxophleba","DN 239","Tarin Rock, WA",26,1993,36,"R026/T36","CCA0423"
"Eucalyptus flocktoniae subsp. flocktoniae","DN 190","Newdegate, WA",26,1993,37,"R026/T37","CCA0424"
"Eucalyptus neutra","DN 315","Hyden, WA",27,1993,1,"R027/T01","CCA0425"
"Eucalyptus neutra","DN 315","Hyden, WA",27,1993,2,"R027/T02","CCA0426"
"Eucalyptus neutra","DN 315","Hyden, WA",27,1993,3,"R027/T03","CCA0427"
"Eucalyptus dolichocera","DN 273","Mullewa, WA",27,1993,5,"R027/T05","CCA0428"
"Eucalyptus dolichocera","DN 273","Mullewa, WA",27,1993,6,"R027/T06","CCA0429"
"Eucalyptus dolichocera","DN 273","Mullewa, WA",27,1993,7,"R027/T07","CCA0430"
"Eucalyptus optima","DN 115","Balladonia, WA",27,1993,8,"R027/T08","CCA0431"
"Eucalyptus optima","DN 115","Balladonia, WA",27,1993,9,"R027/T09","CCA0432"
"Eucalyptus optima","DN 115","Balladonia, WA",27,1993,10,"R027/T10","CCA0433"
"Eucalyptus ewartiana x E. leptopoda subsp. arctata","DN 280","Coorow, WA",27,1993,11,"R027/T11","CCA0434"
"Eucalyptus ewartiana","DN 280","Coorow, WA",27,1993,12,"R027/T12","CCA0435"
"Eucalyptus ewartiana","DN 280","Coorow, WA",27,1993,13,"R027/T13","CCA0436"
"Eucalyptus brevipes","DN 299","Mukinbudin, WA",27,1993,16,"R027/T16","CCA0437"
"Eucalyptus brevipes","DN 299","Mukinbudin, WA",27,1993,17,"R027/T17","CCA0438"
"Eucalyptus brevipes","DN 299","Mukinbudin, WA",27,1993,18,"R027/T18","CCA0439"
"Eucalyptus tenera","DN 310","Dragon Rocks, WA",27,1993,19,"R027/T19","CCA0440"
"Eucalyptus tenera","DN 310","Dragon Rocks, WA",27,1993,20,"R027/T20","CCA0441"
"Eucalyptus tenera","DN 310","Dragon Rocks, WA",27,1993,21,"R027/T21","CCA0442"
"Eucalyptus tenera","DN 310","Dragon Rocks, WA",27,1993,22,"R027/T22","CCA0443"
"Eucalyptus loxophleba subsp. gratiae","DN 313","Harris Nature Res., WA",27,1993,23,"R027/T23","CCA0444"
"Eucalyptus loxophleba subsp. gratiae","DN 313","Harris Nature Res., WA",27,1993,24,"R027/T24","CCA0445"
"Eucalyptus loxophleba subsp. gratiae","DN 313","Harris Nature Res., WA",27,1993,25,"R027/T25","CCA0446"
"Eucalyptus loxophleba subsp. gratiae","DN 313","Harris Nature Res., WA",27,1993,26,"R027/T26","CCA0447"
"Eucalyptus arachnaea - E. pluricaulis intergrade","DN 251","Mt Misery, WA",27,1993,27,"R027/T27","CCA0448"
"Eucalyptus arachnaea - E. pluricaulis intergrade","DN 251","Mt Misery, WA",27,1993,28,"R027/T28","CCA0449"
"Eucalyptus arachnaea - E. pluricaulis intergrade","DN 251","Mt Misery, WA",27,1993,29,"R027/T29","CCA0450"
"Eucalyptus petrensis","DN 248","Seabird, WA",27,1993,31,"R027/T31","CCA0451"
"Eucalyptus petrensis","DN 248","Seabird, WA",27,1993,32,"R027/T32","CCA0452"
"Eucalyptus petrensis","DN 248","Seabird, WA",27,1993,33,"R027/T33","CCA0453"
"Eucalyptus petrensis","DN 248","Seabird, WA",27,1993,34,"R027/T34","CCA0454"
"Eucalyptus ornata","DN 243","Kondinin, WA",27,1993,37,"R027/T37","CCA0455"
"Eucalyptus ornata","DN 243","Kondinin, WA",27,1993,38,"R027/T38","CCA0456"
"Eucalyptus balladoniensis subsp. balladoniensis","DN 118","Balladonia, WA",28,1993,6,"R028/T06","CCA0457"
"Eucalyptus balladoniensis subsp. balladoniensis","DN 118","Balladonia, WA",28,1993,7,"R028/T07","CCA0458"
"Eucalyptus balladoniensis subsp. balladoniensis","DN 118","Balladonia, WA",28,1993,8,"R028/T08","CCA0459"
"Eucalyptus cornuta","DN 173","Cape Le Grand, WA",28,1993,16,"R028/T16","CCA0460"
"Eucalyptus lockyeri","-","Unknown",28,1993,17,"R028/T17","CCA0461"
"Eucalyptus lockyeri","-","Unknown",28,1993,18,"R028/T18","CCA0462"
"Eucalyptus lockyeri","-","Unknown",28,1993,19,"R028/T19","CCA0463"
"Eucalyptus lockyeri","-","Unknown",28,1993,20,"R028/T20","CCA0464"
"Eucalyptus polybractea","-","Narinna Pound, SA",28,1993,25,"R028/T25","CCA0465"
"Eucalyptus polybractea","-","Narinna Pound, SA",28,1993,26,"R028/T26","CCA0466"
"Eucalyptus polybractea","-","Narinna Pound, SA",28,1993,27,"R028/T27","CCA0467"
"Eucalyptus polybractea","-","Narinna Pound, SA",28,1993,28,"R028/T28","CCA0468"
"Eucalyptus leucophloia subsp. ?","-","Unknown",28,1993,37,"R028/T37","CCA0469"
"Eucalyptus leucophloia subsp. ?","-","Unknown",28,1993,38,"R028/T38","CCA0470"
"Eucalyptus leucophloia subsp. ?","-","Unknown",28,1993,39,"R028/T39","CCA0471"
"Eucalyptus petiolaris","-","Eyre Peninsula, SA",29,1993,1,"R029/T01","CCA0472"
"Eucalyptus petiolaris","-","Eyre Peninsula, SA",29,1993,4,"R029/T04","CCA0473"
"Eucalyptus petiolaris","-","Eyre Peninsula, SA",29,1993,5,"R029/T05","CCA0474"
"Eucalyptus flindersii","-","Devils Peak, SA",29,1993,6,"R029/T06","CCA0475"
"Eucalyptus flindersii","-","Devils Peak, SA",29,1993,7,"R029/T07","CCA0476"
"Eucalyptus flindersii","-","Devils Peak, SA",29,1993,8,"R029/T08","CCA0477"
"Eucalyptus flindersii","-","Devils Peak, SA",29,1993,9,"R029/T09","CCA0478"
"Eucalyptus calcareana","DN 60","Lock, SA",29,1993,10,"R029/T10","CCA0479"
"Eucalyptus calcareana","DN 60","Lock, SA",29,1993,11,"R029/T11","CCA0480"
"Eucalyptus calcareana","DN 60","Lock, SA",29,1993,12,"R029/T12","CCA0481"
"Eucalyptus calcareana","DN 60","Lock, SA",29,1993,13,"R029/T13","CCA0482"
"Eucalyptus praetermissa","DN 213","Beaufort Inlet, WA",30,1993,2,"R030/T02","CCA0483"
"Eucalyptus praetermissa","DN 213","Beaufort Inlet, WA",30,1993,4,"R030/T04","CCA0484"
"Eucalyptus dumosa","DN 93","Narrina Pound, SA",30,1993,9,"R030/T09","CCA0485"
"Eucalyptus dumosa","DN 93","Narrina Pound, SA",30,1993,10,"R030/T10","CCA0486"
"Eucalyptus dumosa","DN 93","Narrina Pound, SA",30,1993,11,"R030/T11","CCA0487"
"Eucalyptus aspratilis","DN 328","Mt Day, WA",31,1993,5,"R031/T05","CCA0488"
"Eucalyptus aspratilis","DN 328","Mt Day, WA",31,1993,6,"R031/T06","CCA0489"
"Eucalyptus aspratilis","DN 328","Mt Day, WA",31,1993,7,"R031/T07","CCA0490"
"Eucalyptus aspratilis","DN 328","Mt Day, WA",31,1993,8,"R031/T08","CCA0491"
"Eucalyptus cylindrocarpa","DN 526","Lake Minigwal, WA",39,1994,1,"R039/T01","CCA0492"
"Eucalyptus cylindrocarpa","DN 526","Lake Minigwal, WA",39,1994,2,"R039/T02","CCA0493"
"Eucalyptus cylindrocarpa","DN 526","Lake Minigwal, WA",39,1994,3,"R039/T03","CCA0494"
"Eucalyptus cylindrocarpa","DN 526","Lake Minigwal, WA",39,1994,4,"R039/T04","CCA0495"
"Eucalyptus sp. Great Victoria Desert","DN 527","Lake Minigwal, WA",39,1994,6,"R039/T06","CCA0496"
"Eucalyptus sp. Great Victoria Desert","DN 527","Lake Minigwal, WA",39,1994,7,"R039/T07","CCA0497"
"Eucalyptus sp. Great Victoria Desert","DN 527","Lake Minigwal, WA",39,1994,8,"R039/T08","CCA0498"
"Eucalyptus lucasii","DN 545","Wiluna, WA",39,1994,9,"R039/T09","CCA0499"
"Eucalyptus lucasii","DN 545","Wiluna, WA",39,1994,10,"R039/T10","CCA0500"
"Eucalyptus lucasii","DN 545","Wiluna, WA",39,1994,11,"R039/T11","CCA0501"
"Eucalyptus lucasii","DN 545","Wiluna, WA",39,1994,12,"R039/T12","CCA0502"
"Eucalyptus carnei","DN 547","Leonora, WA",39,1994,14,"R039/T14","CCA0503"
"Eucalyptus carnei","DN 547","Leonora, WA",39,1994,15,"R039/T15","CCA0504"
"Eucalyptus oleosa subsp. ampliata","DN 500","Carlisle Lakes, WA",39,1994,19,"R039/T19","CCA0505"
"Eucalyptus oleosa subsp. ampliata","DN 500","Carlisle Lakes, WA",39,1994,20,"R039/T20","CCA0506"
"Eucalyptus hypolaena","DN 513","Coonana, WA",39,1994,21,"R039/T21","CCA0507"
"Eucalyptus canescens subsp. canescens","DN 487","Oak Valley, SA",39,1994,23,"R039/T23","CCA0508"
"Eucalyptus canescens subsp. canescens","DN 487","Oak Valley, SA",39,1994,24,"R039/T24","CCA0509"
"Eucalyptus capillosa","DN 533","Mt Dennis, WA",39,1994,26,"R039/T26","CCA0510"
"Eucalyptus capillosa","DN 533","Mt Dennis, WA",39,1994,27,"R039/T27","CCA0511"
"Eucalyptus capillosa","DN 533","Mt Dennis, WA",39,1994,28,"R039/T28","CCA0512"
"Eucalyptus capillosa","DN 533","Mt Dennis, WA",39,1994,29,"R039/T29","CCA0513"
"Eucalyptus xerothermica","DN 541","Newman, WA",39,1994,31,"R039/T31","CCA0514"
"Eucalyptus xerothermica","DN 541","Newman, WA",39,1994,32,"R039/T32","CCA0515"
"Eucalyptus xerothermica","DN 541","Newman, WA",39,1994,33,"R039/T33","CCA0516"
"Eucalyptus x redimulicifera","DN 551","Norseman, WA",39,1994,34,"R039/T34","CCA0517"
"Eucalyptus x redimulicifera","DN 551","Norseman, WA",39,1994,35,"R039/T35","CCA0518"
"Eucalyptus x redimulicifera","DN 551","Norseman, WA",39,1994,36,"R039/T36","CCA0519"
"Eucalyptus kingsmillii","DN 535","Leinster, WA",40,1994,7,"R040/T07","CCA0520"
"Eucalyptus sp. Mulga Rock","DN 522","Mulga Rock, WA",40,1994,8,"R040/T08","CCA0521"
"Eucalyptus sp. Mulga Rock","DN 522","Mulga Rock, WA",40,1994,9,"R040/T09","CCA0522"
"Eucalyptus sp. Mulga Rock","DN 522","Mulga Rock, WA",40,1994,10,"R040/T10","CCA0523"
"Eucalyptus sp. Mulga Rock","DN 522","Mulga Rock, WA",40,1994,11,"R040/T11","CCA0524"
"Eucalyptus porosa","DN 482","Mt Wudinna, SA",40,1994,12,"R040/T12","CCA0525"
"Eucalyptus porosa","DN 482","Mt Wudinna, SA",40,1994,13,"R040/T13","CCA0526"
"Eucalyptus porosa","DN 482","Mt Wudinna, SA",40,1994,14,"R040/T14","CCA0527"
"Eucalyptus porosa","DN 482","Mt Wudinna, SA",40,1994,15,"R040/T15","CCA0528"
"Eucalyptus articulata","DN 520","Mulga Rock, WA",40,1994,16,"R040/T16","CCA0529"
"Eucalyptus articulata","DN 520","Mulga Rock, WA",40,1994,17,"R040/T17","CCA0530"
